MovieID,Title,Genres,AverageRating,MaleAverageRating,FemaleAverageRating,MaleCount,FemaleCount
341,Double Happiness (1994),Drama,3.84,3.82,3.88,452.0,241.0
342,Muriel's Wedding (1994),Comedy|Romance,2.88,2.88,2.91,186.0,35.0
343,Baby-Sitters Club  The (1995),Children's,3.5,3.39,3.64,368.0,305.0
344,Ace Ventura: Pet Detective (1994),Comedy,3.27,3.24,3.39,66.0,18.0
345,Adventures of Priscilla  Queen of the Desert  The (1994),Comedy|Drama,3.84,4.0,3.67,16.0,15.0
346,Backbeat (1993),Drama|Musical,3.68,3.69,3.66,284.0,234.0
347,Bitter Moon (1992),Drama,2.43,2.12,2.64,17.0,25.0
348,Bullets Over Broadway (1994),Comedy,3.15,3.2,3.0,576.0,190.0
349,Clear and Present Danger (1994),Action|Adventure|Thriller,3.81,3.69,3.99,286.0,183.0
350,Client  The (1994),Drama|Mystery|Thriller,3.52,3.5,3.6,90.0,30.0
351,Corrina  Corrina (1994),Comedy|Drama|Romance,3.17,3.22,3.07,32.0,14.0
352,Crooklyn (1994),Comedy,3.7,3.71,3.68,317.0,138.0
353,Crow  The (1994),Action|Romance|Thriller,3.73,3.75,3.62,864.0,195.0
354,Cobb (1994),Drama,3.39,3.33,3.51,344.0,171.0
355,Flintstones  The (1994),Children's|Comedy,3.34,3.09,3.52,108.0,149.0
356,Forrest Gump (1994),Comedy|Romance|War,3.13,3.0,3.44,83.0,36.0
357,Four Weddings and a Funeral (1994),Comedy|Romance,3.45,3.5,3.23,590.0,144.0
358,Higher Learning (1995),Drama,3.18,3.22,2.88,59.0,8.0
359,I Like It Like That (1994),Comedy|Drama|Romance,2.35,2.29,2.54,202.0,65.0
360,I Love Trouble (1994),Action|Comedy,4.09,4.11,4.05,1550.0,644.0
361,It Could Happen to You (1994),Drama|Romance,3.74,3.69,3.83,756.0,477.0
362,Jungle Book  The (1994),Adventure|Children's|Romance,3.17,3.09,3.52,114.0,27.0
363,Wonderful  Horrible Life of Leni Riefenstahl  The (Die Macht der Bilder) (1993),Documentary,3.21,3.0,3.44,10.0,9.0
364,Lion King  The (1994),Animation|Children's|Musical,2.5,2.45,2.6,85.0,42.0
365,Little Buddha (1993),Drama,3.42,3.38,3.48,152.0,116.0
366,Wes Craven's New Nightmare (1994),Horror,3.36,3.31,3.46,155.0,84.0
367,Mask  The (1994),Comedy|Crime|Fantasy,4.26,4.19,4.4,42.0,20.0
368,Maverick (1994),Action|Comedy|Western,3.86,3.83,3.94,797.0,324.0
369,Mrs. Parker and the Vicious Circle (1994),Drama,3.17,3.1,3.37,52.0,19.0
370,Naked Gun 33 1/3: The Final Insult (1994),Comedy,2.82,2.83,2.76,209.0,42.0
371,Paper  The (1994),Comedy|Drama,3.28,3.34,3.08,898.0,281.0
372,Reality Bites (1994),Comedy|Drama,3.52,3.53,3.51,649.0,153.0
373,Red Rock West (1992),Thriller,3.31,3.19,3.5,36.0,22.0
374,Richie Rich (1994),Children's|Comedy,2.9,2.94,2.67,348.0,64.0
375,Safe Passage (1994),Drama,3.18,3.19,3.15,147.0,65.0
376,River Wild  The (1994),Action|Thriller,3.15,3.04,3.37,279.0,149.0
377,Speed (1994),Action|Romance|Thriller,3.86,3.83,3.96,208.0,50.0
378,Speechless (1994),Comedy|Romance,2.11,2.06,2.24,128.0,55.0
379,Timecop (1994),Action|Sci-Fi,3.29,3.5,3.23,4.0,13.0
380,True Lies (1994),Action|Adventure|Comedy|Romance,3.25,3.19,3.42,264.0,86.0
381,When a Man Loves a Woman (1994),Drama,3.57,3.54,3.64,1243.0,407.0
382,Wolf (1994),Drama|Horror,2.89,2.9,2.89,78.0,62.0
383,Wyatt Earp (1994),Western,2.89,2.85,3.22,386.0,50.0
384,Bad Company (1995),Action,3.63,3.64,3.63,1077.0,323.0
385,Man of No Importance  A (1994),Drama,3.26,3.09,3.46,113.0,98.0
386,S.F.W. (1994),Drama,2.93,2.9,3.07,218.0,54.0
387,Low Down Dirty Shame  A (1994),Action|Comedy,3.27,3.28,3.15,236.0,34.0
388,Boys Life (1995),Drama,2.9,2.92,2.5,38.0,2.0
389,Colonel Chabert  Le (1994),Drama|Romance|War,3.4,3.38,3.5,8.0,2.0
390,Faster Pussycat! Kill! Kill! (1965),Action|Comedy|Drama,2.6,2.4,3.0,20.0,10.0
391,Jason's Lyric (1994),Crime|Drama,2.75,2.77,2.43,95.0,7.0
392,Secret Adventures of Tom Thumb  The (1993),Adventure|Children's,3.64,3.72,3.42,71.0,26.0
393,Street Fighter (1994),Action,3.7,3.54,4.0,13.0,7.0
394,Coldblooded (1995),Action,3.54,3.49,4.0,53.0,6.0
395,Desert Winds (1995),Drama,3.28,3.17,3.55,29.0,11.0
396,Fall Time (1995),Drama,2.8,2.67,3.5,21.0,4.0
397,Fear  The (1995),Horror,1.86,1.82,2.25,97.0,8.0
398,Frank and Ollie (1995),Documentary,3.67,3.59,5.0,17.0,1.0
399,Girl in the Cadillac (1995),Drama,,,,,
400,Homage (1995),Drama,4.0,,4.0,0.0,1.0
401,Mirage (1995),Action|Thriller,2.42,2.22,3.0,9.0,3.0
402,Open Season (1996),Comedy,4.0,,4.0,0.0,1.0
403,Two Crimes (1995),Comedy|Crime|Drama,,,,,
404,Brother Minister: The Assassination of Malcolm X (1994),Documentary,,,,,
405,Highlander III: The Sorcerer (1994),Action|Sci-Fi,3.0,3.0,,2.0,0.0
406,Federal Hill (1994),Drama,3.0,3.0,,1.0,0.0
407,In the Mouth of Madness (1995),Horror|Thriller,,,,,
408,8 Seconds (1994),Drama,3.75,3.67,4.0,3.0,1.0
409,Above the Rim (1994),Drama,2.12,2.1,2.24,170.0,33.0
410,Addams Family Values (1993),Comedy,3.62,3.67,3.6,3.0,5.0
411,You So Crazy (1994),Comedy,2.91,2.99,2.52,160.0,33.0
412,Age of Innocence  The (1993),Drama,3.32,3.35,3.27,46.0,26.0
413,Airheads (1994),Comedy,3.02,3.0,3.17,43.0,6.0
414,Air Up There  The (1994),Comedy,2.91,2.88,3.0,354.0,109.0
415,Another Stakeout (1993),Comedy|Thriller,2.62,2.3,3.67,10.0,3.0
416,Bad Girls (1994),Western,3.56,3.34,3.83,162.0,133.0
417,Barcelona (1994),Comedy|Romance,2.53,2.55,2.45,194.0,51.0
418,Being Human (1993),Drama,2.66,2.5,3.14,68.0,22.0
419,Beverly Hillbillies  The (1993),Comedy,2.48,2.46,2.54,138.0,41.0
420,Beverly Hills Cop III (1994),Action|Comedy,2.43,2.36,2.73,74.0,15.0
421,Black Beauty (1994),Adventure|Children's,3.49,3.57,3.28,147.0,61.0
422,Blink (1994),Thriller,2.52,2.45,2.71,22.0,7.0
423,Blown Away (1994),Action|Thriller,2.19,2.17,2.3,126.0,30.0
424,Blue Chips (1994),Drama,2.51,2.44,2.87,300.0,52.0
425,Blue Sky (1994),Drama|Romance,3.36,3.18,3.7,61.0,33.0
426,Body Snatchers (1993),Horror|Sci-Fi|Thriller,3.12,3.26,2.84,38.0,19.0
427,Boxing Helena (1993),Mystery|Romance|Thriller,3.11,3.1,3.17,198.0,23.0
428,Bronx Tale  A (1993),Drama,2.6,2.58,2.78,66.0,9.0
429,Cabin Boy (1994),Comedy,3.61,3.4,3.89,60.0,45.0
430,Calendar Girl (1993),Drama,3.08,3.08,3.1,219.0,50.0
431,Carlito's Way (1993),Crime|Drama,2.37,2.35,2.4,109.0,57.0
432,City Slickers II: The Legend of Curly's Gold (1994),Comedy|Western,3.93,3.95,3.85,208.0,55.0
433,Clean Slate (1994),Comedy,2.38,2.46,2.08,148.0,39.0
434,Cliffhanger (1993),Action|Adventure|Crime,2.42,2.27,2.67,15.0,9.0
435,Coneheads (1993),Comedy|Sci-Fi,3.69,3.74,3.34,322.0,47.0
436,Color of Night (1994),Drama|Thriller,2.58,2.57,2.6,309.0,83.0
437,Cops and Robbersons (1994),Comedy,2.79,2.84,2.6,38.0,10.0
438,Cowboy Way  The (1994),Action|Comedy,3.08,3.09,3.06,596.0,90.0
439,Dangerous Game (1993),Drama,2.61,2.61,2.6,436.0,97.0
440,Dave (1993),Comedy|Romance,2.65,2.65,2.68,116.0,25.0
441,Dazed and Confused (1993),Comedy,2.05,1.96,2.42,52.0,12.0
442,Demolition Man (1993),Action|Sci-Fi,2.62,2.56,2.9,123.0,29.0
443,Endless Summer 2  The (1994),Documentary,4.5,5.0,4.0,1.0,1.0
444,Even Cowgirls Get the Blues (1993),Comedy|Romance,3.81,3.77,3.89,639.0,309.0
445,Fatal Instinct (1993),Comedy,3.69,3.73,3.57,488.0,155.0
446,Farewell My Concubine (1993),Drama|Romance,2.99,2.99,3.03,567.0,73.0
447,Favor  The (1994),Comedy|Romance,3.39,3.38,3.43,24.0,7.0
448,Fearless (1993),Drama,2.3,2.26,2.35,50.0,31.0
449,Fear of a Black Hat (1993),Comedy,2.61,2.6,2.64,86.0,14.0
450,With Honors (1994),Comedy|Drama,4.08,4.01,4.2,155.0,99.0
451,Flesh and Bone (1993),Drama|Mystery|Romance,2.48,2.14,2.76,14.0,17.0
452,Widows' Peak (1994),Drama,3.6,3.72,3.31,163.0,65.0
453,For Love or Money (1993),Comedy,3.66,3.58,4.0,57.0,14.0
454,Firm  The (1993),Drama|Thriller,3.28,3.26,3.34,160.0,68.0
455,Free Willy (1993),Adventure|Children's|Drama,3.15,3.29,2.93,65.0,41.0
456,Fresh (1994),Drama,3.29,3.47,3.14,17.0,21.0
457,Fugitive  The (1993),Action|Thriller,3.22,3.26,3.17,43.0,24.0
458,Geronimo: An American Legend (1993),Drama|Western,3.55,3.57,3.49,592.0,232.0
459,Getaway  The (1994),Action,2.59,2.44,2.92,196.0,89.0
460,Getting Even with Dad (1994),Comedy,4.0,3.96,4.2,78.0,15.0
461,Go Fish (1994),Drama|Romance,4.1,4.1,4.1,1557.0,438.0
462,Good Man in Africa  A (1994),Action|Adventure,3.28,3.33,2.75,79.0,8.0
463,Guilty as Sin (1993),Crime|Drama|Thriller,2.83,2.85,2.6,133.0,10.0
464,Hard Target (1993),Action|Adventure|Crime|Thriller,2.26,2.22,2.36,27.0,11.0
465,Heaven & Earth (1993),Action|Drama|War,3.28,3.19,3.35,37.0,49.0
466,Hot Shots! Part Deux (1993),Action|Comedy|War,2.64,2.5,3.0,20.0,8.0
467,Live Nude Girls (1995),Comedy,2.74,2.73,2.79,33.0,14.0
468,Englishman Who Went Up a Hill  But Came Down a Mountain  The (1995),Comedy|Romance,2.78,2.78,2.8,201.0,15.0
469,House of the Spirits  The (1993),Drama|Romance,3.31,3.22,3.57,77.0,28.0
470,House Party 3 (1994),Comedy,2.8,2.84,2.56,478.0,95.0
471,Hudsucker Proxy  The (1994),Comedy|Romance,3.2,3.16,3.36,43.0,11.0
472,I'll Do Anything (1994),Comedy|Drama,3.27,3.24,3.31,210.0,140.0
473,In the Army Now (1994),Comedy|War,2.96,2.42,3.24,24.0,45.0
474,In the Line of Fire (1993),Action|Thriller,1.74,1.77,1.57,31.0,7.0
475,In the Name of the Father (1993),Drama,3.63,3.68,3.49,447.0,152.0
476,Inkwell  The (1994),Comedy|Drama,2.7,2.86,2.4,29.0,15.0
477,What's Love Got to Do with It? (1993),Drama,2.23,2.19,2.38,125.0,26.0
478,Jimmy Hollywood (1994),Comedy,3.83,3.84,3.75,795.0,177.0
479,Judgment Night (1993),Action,3.9,3.9,3.89,210.0,102.0
480,Jurassic Park (1993),Action|Adventure|Sci-Fi,2.69,2.57,2.86,21.0,14.0
481,Kalifornia (1993),Drama|Thriller,3.47,3.46,3.47,104.0,91.0
482,Killing Zoe (1994),Thriller,2.46,2.43,2.67,21.0,3.0
483,King of the Hill (1993),Drama,2.8,2.84,2.3,123.0,10.0
484,Lassie (1994),Adventure|Children's,3.76,3.81,3.58,2099.0,573.0
485,Last Action Hero (1993),Action|Comedy,3.38,3.38,3.39,230.0,64.0
486,Life with Mikey (1993),Comedy,3.53,3.51,3.63,146.0,30.0
487,Lightning Jack (1994),Comedy|Western,3.74,3.65,3.92,48.0,26.0
488,M. Butterfly (1993),Drama,2.66,2.47,3.0,19.0,10.0
489,Made in America (1993),Comedy,2.51,2.48,2.66,423.0,77.0
490,Malice (1993),Thriller,2.81,2.82,2.8,39.0,25.0
491,Man Without a Face  The (1993),Drama,2.61,2.6,2.8,57.0,5.0
492,Manhattan Murder Mystery (1993),Comedy|Mystery,3.38,3.26,3.56,23.0,16.0
493,Menace II Society (1993),Action|Crime|Drama,2.47,2.34,2.79,68.0,29.0
494,Executive Decision (1996),Action|Thriller,3.32,3.34,3.28,131.0,54.0
495,In the Realm of the Senses (Ai no corrida) (1976),Drama,3.32,3.19,3.55,139.0,73.0
496,What Happened Was... (1994),Comedy|Drama|Romance,3.72,3.74,3.68,232.0,103.0
497,Much Ado About Nothing (1993),Comedy|Romance,3.61,3.61,3.55,269.0,29.0
498,Mr. Jones (1993),Drama|Romance,3.35,3.35,3.33,352.0,64.0
499,Mr. Wonderful (1993),Comedy|Romance,3.38,3.32,3.62,34.0,8.0
500,Mrs. Doubtfire (1993),Comedy,3.22,3.3,3.0,27.0,10.0
501,Naked (1993),Drama,4.0,3.85,4.22,404.0,263.0
502,Next Karate Kid  The (1994),Action|Children's,2.74,2.86,2.65,21.0,26.0
503,New Age  The (1994),Drama,2.76,2.76,2.75,29.0,20.0
504,No Escape (1994),Action|Sci-Fi,3.42,3.37,3.53,580.0,258.0
505,North (1994),Comedy,3.61,3.67,3.42,70.0,24.0
506,Orlando (1993),Drama,1.94,1.91,2.03,118.0,37.0
507,Perfect World  A (1993),Action|Drama,3.69,3.5,4.33,10.0,3.0
508,Philadelphia (1993),Drama,2.96,2.99,2.3,168.0,10.0
509,Piano  The (1993),Drama|Romance,2.49,2.42,2.68,50.0,19.0
510,Poetic Justice (1993),Drama,3.49,3.19,3.86,63.0,51.0
511,Program  The (1993),Action|Drama,3.52,3.52,3.55,252.0,56.0
512,Robert A. Heinlein's The Puppet Masters (1994),Horror|Sci-Fi,3.89,3.87,3.95,400.0,161.0
513,Radioland Murders (1994),Comedy|Mystery|Romance,3.67,3.54,3.88,369.0,239.0
514,Ref  The (1994),Comedy,2.4,2.39,2.45,31.0,11.0
515,Remains of the Day  The (1993),Drama,3.11,3.14,2.75,140.0,12.0
516,Renaissance Man (1994),Comedy|Drama|War,2.87,2.93,2.54,153.0,26.0
517,Rising Sun (1993),Action|Drama|Mystery,3.12,3.13,3.08,55.0,12.0
518,Road to Wellville  The (1994),Comedy,3.53,3.52,3.56,268.0,78.0
519,Robocop 3 (1993),Sci-Fi|Thriller,3.92,3.88,3.98,286.0,164.0
520,Robin Hood: Men in Tights (1993),Comedy,2.87,2.82,3.08,198.0,50.0
521,Romeo Is Bleeding (1993),Crime|Thriller,3.18,3.19,3.07,336.0,46.0
522,Romper Stomper (1992),Action|Drama,2.46,2.38,2.69,113.0,36.0
523,Ruby in Paradise (1993),Drama,1.94,1.9,2.32,183.0,19.0
524,Rudy (1993),Drama,2.93,2.86,3.12,278.0,96.0
525,Saint of Fort Washington  The (1993),Drama,3.37,3.39,3.25,97.0,20.0
526,Savage Nights (Nuits fauves  Les) (1992),Drama,3.57,3.56,3.6,73.0,10.0
527,Schindler's List (1993),Drama|War,3.66,3.61,3.76,76.0,41.0
528,Scout  The (1994),Drama,3.62,3.63,3.55,373.0,103.0
529,Searching for Bobby Fischer (1993),Drama,3.19,3.25,3.11,12.0,9.0
530,Second Best (1994),Drama,2.5,2.29,4.0,7.0,1.0
531,Secret Garden  The (1993),Children's|Drama,4.51,4.49,4.56,1689.0,615.0
532,Serial Mom (1994),Comedy|Crime|Horror,2.51,2.54,2.36,57.0,11.0
533,Shadow  The (1994),Action,3.98,3.98,3.98,541.0,179.0
534,Shadowlands (1993),Drama|Romance,3.5,3.5,,2.0,0.0
535,Short Cuts (1993),Drama,3.77,3.63,3.91,169.0,169.0
536,Simple Twist of Fate  A (1994),Drama,3.05,3.03,3.1,284.0,105.0
537,Sirens (1994),Comedy|Drama,2.73,2.76,2.55,181.0,22.0
538,Six Degrees of Separation (1993),Drama,3.84,3.77,3.94,172.0,114.0
539,Sleepless in Seattle (1993),Comedy|Romance,3.82,3.77,3.96,223.0,78.0
540,Sliver (1993),Thriller,3.16,3.22,3.0,40.0,15.0
541,Blade Runner (1982),Film-Noir|Sci-Fi,3.08,3.1,3.02,152.0,55.0
542,Son in Law (1993),Comedy,3.82,3.83,3.81,201.0,114.0
543,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,3.76,3.64,3.95,611.0,375.0
544,Striking Distance (1993),Action,2.22,2.28,2.03,130.0,39.0
545,Harlem (1993),Drama,4.27,4.31,4.09,1488.0,312.0
546,Super Mario Bros. (1993),Action|Adventure|Children's|Sci-Fi,2.67,2.54,3.08,153.0,53.0
547,Surviving the Game (1994),Action|Adventure|Thriller,3.38,3.37,3.41,494.0,188.0
548,Terminal Velocity (1994),Action,2.64,2.61,2.92,116.0,13.0
549,Thirty-Two Short Films About Glenn Gould (1993),Documentary,2.0,2.0,,1.0,0.0
550,Threesome (1994),Comedy|Romance,1.87,1.82,2.16,295.0,55.0
551,Nightmare Before Christmas  The (1993),Children's|Comedy|Musical,2.88,2.88,2.82,113.0,11.0
552,Three Musketeers  The (1993),Action|Adventure|Comedy,2.55,2.55,2.43,130.0,7.0
553,Tombstone (1993),Western,3.82,3.83,3.8,113.0,44.0
554,Trial by Jury (1994),Thriller,3.02,2.93,3.17,114.0,64.0
555,True Romance (1993),Action|Crime|Romance,3.72,3.74,3.65,727.0,269.0
556,War Room  The (1993),Documentary,3.24,3.18,3.41,394.0,135.0
557,Mamma Roma (1962),Drama,3.87,3.9,3.75,468.0,85.0
558,Pagemaster  The (1994),Action|Adventure|Animation|Children's|Fantasy,2.62,2.63,2.57,19.0,7.0
559,Paris  France (1993),Comedy,3.93,3.98,3.7,533.0,125.0
560,Beans of Egypt  Maine  The (1994),Drama,4.23,4.25,4.15,105.0,27.0
561,Killer (Bulletproof Heart) (1994),Thriller,4.5,4.5,,2.0,0.0
562,Welcome to the Dollhouse (1995),Comedy|Drama,2.7,2.51,3.15,94.0,41.0
563,Germinal (1993),Drama,3.0,3.0,3.0,3.0,2.0
564,Chasers (1994),Comedy,3.62,4.0,3.5,2.0,6.0
565,Cronos (1992),Horror,3.62,3.62,,13.0,0.0
566,Naked in New York (1994),Comedy|Romance,3.8,3.77,3.86,308.0,170.0
567,Kika (1993),Drama,3.24,3.55,2.67,11.0,6.0
568,Bhaji on the Beach (1993),Comedy|Drama,2.27,2.31,2.0,39.0,6.0
569,Little Big League (1994),Children's|Comedy,3.13,3.16,2.83,55.0,6.0
570,Slingshot  The (Kådisbellan ) (1993),Comedy|Drama,2.92,2.88,3.0,8.0,5.0
571,Wedding Gift  The (1994),Drama,3.57,3.64,3.33,11.0,3.0
572,Foreign Student (1994),Drama,3.86,3.76,4.1,25.0,10.0
573,Ciao  Professore! (Io speriamo che me la cavo ) (1993),Drama,2.93,2.88,3.08,76.0,24.0
574,Spanking the Monkey (1994),Comedy|Drama,3.22,3.05,4.0,19.0,4.0
575,Little Rascals  The (1994),Children's|Comedy,3.59,3.56,3.61,16.0,18.0
576,Fausto (1993),Comedy,3.0,3.0,,2.0,0.0
577,Andre (1994),Adventure|Children's,3.52,3.15,4.12,13.0,8.0
578,Hour of the Pig  The (1993),Drama|Mystery,3.45,3.41,3.54,129.0,46.0
579,Scorta  La (1993),Thriller,2.82,2.65,3.28,78.0,29.0
580,Princess Caraboo (1994),Drama,3.0,3.0,,1.0,0.0
581,Celluloid Closet  The (1995),Documentary,2.96,2.81,3.17,31.0,24.0
582,Metisse (Caf?au Lait) (1993),Comedy,4.5,4.5,,2.0,0.0
583,Dear Diary (Caro Diario) (1994),Comedy|Drama,2.0,2.0,,1.0,0.0
584,I Don't Want to Talk About It (De eso no se habla) (1993),Drama,3.24,3.14,3.38,36.0,26.0
585,Brady Bunch Movie  The (1995),Comedy,4.05,4.08,4.0,86.0,55.0
586,Home Alone (1990),Children's|Comedy,3.0,3.0,,2.0,0.0
587,Ghost (1990),Comedy|Romance|Thriller,3.68,3.6,3.88,20.0,8.0
588,Aladdin (1992),Animation|Children's|Comedy|Musical,4.0,4.0,,1.0,0.0
589,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller,2.91,2.89,2.94,292.0,126.0
590,Dances with Wolves (1990),Adventure|Drama|Western,3.13,3.11,3.2,467.0,208.0
591,Tough and Deadly (1995),Action|Drama|Thriller,3.5,3.4,3.7,749.0,375.0
592,Batman (1989),Action|Adventure|Crime|Drama,3.79,3.76,3.86,924.0,427.0
593,Silence of the Lambs  The (1991),Drama|Thriller,4.06,4.12,3.79,2193.0,456.0
594,Snow White and the Seven Dwarfs (1937),Animation|Children's|Musical,3.92,3.91,3.92,1089.0,362.0
595,Beauty and the Beast (1991),Animation|Children's|Musical,2.0,2.0,,2.0,0.0
596,Pinocchio (1940),Animation|Children's,3.6,3.63,3.48,1143.0,288.0
597,Pretty Woman (1990),Comedy|Romance,4.35,4.38,4.27,1872.0,706.0
598,Window to Paris (1994),Comedy,3.85,3.83,3.88,512.0,251.0
599,Wild Bunch  The (1969),Western,3.89,3.8,4.05,696.0,364.0
600,Love and a .45 (1994),Thriller,3.75,3.78,3.69,348.0,150.0
601,Wooden Man's Bride  The (Wu Kui) (1994),Drama,3.64,3.51,3.85,641.0,405.0
602,Great Day in Harlem  A (1994),Documentary,4.25,4.67,4.0,3.0,5.0
603,Bye Bye  Love (1995),Comedy,4.09,4.13,3.64,242.0,22.0
604,Criminals (1996),Documentary,3.0,2.92,3.4,25.0,5.0
605,One Fine Day (1996),Drama|Romance,3.0,3.0,,1.0,0.0
606,Candyman: Farewell to the Flesh (1995),Horror,4.12,4.22,3.78,32.0,9.0
607,Century (1993),Drama,3.0,3.09,2.88,32.0,26.0
608,Fargo (1996),Crime|Drama|Thriller,,,,,
609,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children's,3.31,3.27,3.36,105.0,121.0
610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,2.23,2.2,2.32,74.0,19.0
611,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi,2.0,2.0,,2.0,0.0
612,Pallbearer  The (1996),Comedy,4.25,4.27,4.22,1856.0,657.0
613,Jane Eyre (1996),Drama|Romance,2.78,2.66,3.0,44.0,23.0
614,Loaded (1994),Drama|Thriller,3.55,3.56,3.42,547.0,71.0
615,Bread and Chocolate (Pane e cioccolata) (1973),Drama,2.47,2.45,2.67,192.0,24.0
616,Aristocats  The (1970),Animation|Children's,2.41,2.47,2.25,55.0,24.0
617,Flower of My Secret  The (La Flor de Mi Secreto) (1995),Drama,3.63,3.19,3.84,26.0,56.0
618,Two Much (1996),Comedy|Romance,2.67,2.67,2.67,6.0,3.0
619,Ed (1996),Comedy,4.04,4.02,4.1,47.0,20.0
620,Scream of Stone (Schrei aus Stein) (1991),Drama,3.35,3.26,3.5,174.0,104.0
621,My Favorite Season (1993),Drama,3.65,3.25,4.6,12.0,5.0
623,Modern Affair  A (1995),Romance,2.11,1.4,3.0,5.0,4.0
624,Condition Red (1995),Action|Drama|Thriller,2.59,2.5,2.8,22.0,10.0
625,Asfour Stah (1990),Drama,,,,,
626,Thin Line Between Love and Hate  A (1996),Comedy,3.71,3.57,4.08,30.0,12.0
627,Last Supper  The (1995),Drama|Thriller,,,,,
628,Primal Fear (1996),Drama|Thriller,3.0,3.0,3.0,2.0,1.0
629,Rude (1995),Drama,4.0,,4.0,0.0,1.0
630,Carried Away (1996),Drama|Romance,,,,,
631,All Dogs Go to Heaven 2 (1996),Animation|Children's|Musical,2.26,2.17,4.0,18.0,1.0
632,Land and Freedom (Tierra y libertad) (1995),War,3.6,3.56,3.72,89.0,32.0
633,Denise Calls Up (1995),Comedy,3.9,3.88,3.96,369.0,116.0
634,Theodore Rex (1995),Comedy,,,,,
635,Family Thing  A (1996),Comedy|Drama,2.86,2.67,4.0,6.0,1.0
636,Frisk (1995),Drama,2.08,1.92,2.4,50.0,25.0
637,Sgt. Bilko (1996),Comedy,4.0,4.0,4.0,12.0,1.0
638,Jack and Sarah (1995),Romance,3.6,3.62,3.57,13.0,7.0
639,Girl 6 (1996),Comedy,1.67,1.0,3.0,2.0,1.0
640,Diabolique (1996),Drama|Thriller,3.62,3.56,3.78,54.0,23.0
641,Little Indian  Big City (Un indien dans la ville) (1994),Comedy,,,,,
642,Roula (1995),Drama,2.54,2.49,2.89,122.0,18.0
643,Peanuts - Die Bank zahlt alles (1996),Comedy,3.21,3.0,3.33,7.0,12.0
644,Happy Weekend (1996),Comedy,2.62,2.43,3.15,58.0,20.0
645,Nelly & Monsieur Arnaud (1995),Drama,2.68,2.65,2.73,49.0,22.0
647,Courage Under Fire (1996),Drama|War,1.0,,1.0,0.0,1.0
648,Mission: Impossible (1996),Action|Adventure|Mystery,2.0,2.0,,1.0,0.0
649,Cold Fever (?köldum klaka) (1994),Comedy|Drama,2.0,2.0,,3.0,0.0
650,Moll Flanders (1996),Drama,2.0,2.0,,1.0,0.0
651,Superweib  Das (1996),Comedy,3.6,3.6,3.6,10.0,10.0
652,301  302 (1995),Mystery,,,,,
653,Dragonheart (1996),Action|Adventure|Fantasy,3.55,3.56,3.53,324.0,117.0
654,Und keiner weint mir nach (1996),Drama|Romance,3.43,3.43,3.45,1209.0,318.0
655,Mutters Courage (1995),Comedy,4.19,4.18,4.2,11.0,5.0
656,Eddie (1996),Comedy,3.47,3.14,3.8,44.0,45.0
657,Yankee Zulu (1994),Comedy|Drama,2.0,2.0,,1.0,0.0
658,Billy's Holiday (1995),Drama,2.89,2.86,3.0,7.0,2.0
659,Purple Noon (1960),Crime|Thriller,3.23,3.19,3.35,477.0,135.0
660,August (1996),Drama,,,,,
661,James and the Giant Peach (1996),Animation|Children's|Musical,1.0,1.0,,1.0,0.0
662,Fear (1996),Thriller,2.56,2.48,2.71,25.0,14.0
663,Kids in the Hall: Brain Candy (1996),Comedy,3.0,3.0,3.0,1.0,1.0
664,Faithful (1996),Comedy,3.0,3.0,,1.0,0.0
665,Underground (1995),War,3.72,3.68,3.83,19.0,6.0
666,All Things Fair (1996),Drama,1.5,1.5,,2.0,0.0
667,Bloodsport 2 (1995),Action,3.46,3.47,3.46,364.0,161.0
668,Pather Panchali (1955),Drama,2.98,3.02,2.88,94.0,34.0
669,Aparajito (1956),Drama,3.42,3.48,3.17,212.0,52.0
670,World of Apu  The (Apur Sansar) (1959),Drama,3.0,2.83,3.5,6.0,2.0
671,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,3.66,3.59,4.33,32.0,3.0
672,Tarantella (1995),Drama,3.33,3.33,,3.0,0.0
673,Space Jam (1996),Adventure|Animation|Children's|Comedy|Fantasy,2.04,2.09,1.0,45.0,2.0
674,Barbarella (1968),Adventure|Sci-Fi,4.4,4.33,4.57,33.0,14.0
675,Hostile Intentions (1994),Action|Drama|Thriller,4.17,3.86,4.67,14.0,9.0
676,They Bite (1996),Drama,4.41,4.19,4.84,37.0,19.0
678,Some Folks Call It a Sling Blade (1993),Drama|Thriller,3.68,3.67,3.7,366.0,90.0
679,Run of the Country  The (1995),Drama,2.0,2.0,,2.0,0.0
680,Alphaville (1965),Sci-Fi,2.62,2.56,2.85,450.0,113.0
681,Clean Slate (Coup de Torchon) (1981),Crime,3.02,3.0,3.07,317.0,69.0
682,Tigrero: A Film That Was Never Made (1994),Documentary|Drama,,,,,
683,Eye of Vichy  The (Oeil de Vichy  L') (1993),Documentary,,,,,
684,Windows (1980),Drama,,,,,
685,It's My Party (1995),Drama,4.25,4.21,4.33,221.0,85.0
687,Country Life (1994),Drama|Romance,3.5,3.5,,2.0,0.0
