record_id,timestamp,location,temperature,smoke_level,carbon_monoxide
1710,2018-02-08T04:13:19Z,Weetangera,91.5,74,31.4
1711,2015-08-19T04:13:19Z,Page,83.2,198,75.9
1712,2022-04-07T04:13:19Z,Monash,92.7,291,20.2
1713,2020-10-02T04:13:19Z,Weetangera,43.2,101,59.9
1714,2017-12-09T04:13:19Z,Aranda,41.9,126,31.9
1715,2021-12-29T04:13:19Z,Isaacs,79.9,110,40.3
1716,2016-04-10T04:13:19Z,Downer,78.2,59,59.5
1717,2015-11-03T04:13:19Z,Holt,92.5,190,52.5
1718,2016-08-16T04:13:19Z,Evatt,79.6,193,90.4
1719,2023-12-19T04:13:19Z,Macquarie,53.0,109,52.1
1720,2021-12-01T04:13:19Z,Higgins,83.2,17,80.7
1721,2015-12-19T04:13:19Z,O'Connor,36.2,142,42.3
1722,2021-01-31T04:13:19Z,Dickson,22.3,157,41.1
1723,2018-01-17T04:13:19Z,Harrison,96.4,91,93.5
1724,2017-03-07T04:13:19Z,Moncrieff,78.9,132,84.3
1725,2022-02-27T04:13:19Z,Flynn,75.4,272,12.2
1726,2017-01-16T04:13:19Z,Hall,53.9,188,10.1
1727,2018-07-16T04:13:19Z,Beard,83.4,25,13.2
1728,2024-03-29T04:13:19Z,Weetangera,20.4,191,89.5
1729,2021-05-23T04:13:19Z,Denman Prospect,91.3,66,88.4
1730,2023-07-07T04:13:19Z,Macquarie,90.2,205,66.7
1731,2021-02-02T04:13:19Z,Macgregor,73.0,282,78.5
1732,2018-01-02T04:13:19Z,Rivett,92.4,296,68.8
1733,2015-10-08T04:13:19Z,Giralang,41.4,62,8.7
1734,2015-04-09T04:13:19Z,Kenny,72.2,130,6.5
1735,2022-03-13T04:13:19Z,Garran,50.3,83,16.1
1736,2016-02-10T04:13:19Z,Oaks Estate,48.7,64,73.2
1737,2019-12-03T04:13:19Z,Macnamara,68.3,293,21.4
1738,2022-07-03T04:13:19Z,Hall,42.5,238,92.6
1739,2023-01-31T04:13:19Z,Yarralumla,95.3,222,51.0
1740,2016-07-30T04:13:19Z,Hackett,86.2,260,66.1
1741,2023-06-02T04:13:19Z,Theodore,96.2,22,55.1
1742,2021-07-21T04:13:19Z,Conder,27.6,52,58.5
1743,2015-10-06T04:13:19Z,Harrison,95.9,54,75.0
1744,2015-10-28T04:13:19Z,Pialligo,74.5,47,13.5
1745,2017-10-31T04:13:19Z,Melba,86.7,193,37.1
1746,2020-05-14T04:13:19Z,Macnamara,55.5,130,99.0
1747,2024-08-22T04:13:19Z,Narrabundah,26.5,137,9.9
1748,2024-07-14T04:13:19Z,Molonglo,22.7,95,94.8
1749,2016-02-10T04:13:19Z,Giralang,62.4,19,36.7
1750,2018-08-25T04:13:19Z,Gordon,78.8,15,53.7
1751,2017-07-27T04:13:19Z,Scullin,46.9,52,1.5
1752,2019-04-29T04:13:19Z,Oaks Estate,48.5,8,1.5
1753,2018-03-09T04:13:19Z,Stirling,19.0,230,15.0
1754,2022-07-20T04:13:19Z,Kenny,86.4,42,38.3
1755,2018-03-18T04:13:19Z,Narrabundah,64.1,296,76.4
1756,2022-02-02T04:13:19Z,Higgins,76.4,234,35.8
1757,2023-06-29T04:13:19Z,Melba,62.8,114,48.9
1758,2018-06-26T04:13:19Z,Monash,25.8,282,54.0
1759,2015-08-29T04:13:19Z,Gilmore,67.3,146,54.0
1760,2024-08-11T04:13:19Z,Symonston,88.1,31,80.7
1761,2023-07-05T04:13:19Z,Downer,92.0,58,23.4
1762,2015-03-07T04:13:19Z,Monash,83.1,194,46.8
1763,2024-05-08T04:13:19Z,Banks,96.7,160,92.7
1764,2022-04-12T04:13:19Z,Melba,66.9,130,83.9
1765,2018-06-11T04:13:19Z,Bruce,50.9,144,81.6
1766,2015-01-29T04:13:19Z,Wanniassa,69.5,172,20.1
1767,2019-08-17T04:13:19Z,Banks,59.7,234,73.2
1768,2017-10-20T04:13:19Z,Throsby,65.9,126,48.3
1769,2022-02-07T04:13:19Z,Rivett,51.0,227,34.9
1770,2019-07-23T04:13:19Z,Gungahlin,52.5,109,24.2
1771,2024-08-24T04:13:19Z,Dunlop,58.1,24,32.6
1772,2021-12-02T04:13:19Z,Hawker,71.0,105,95.5
1773,2018-07-28T04:13:19Z,Oaks Estate,91.7,275,63.5
1774,2022-08-20T04:13:19Z,Forrest,94.0,228,45.7
1775,2021-04-23T04:13:19Z,Taylor,69.2,293,48.3
1776,2023-03-24T04:13:19Z,Kaleen,31.5,129,25.3
1777,2014-10-23T04:13:19Z,Yarralumla,44.3,169,71.5
1778,2022-09-02T04:13:19Z,Uriarra Village,86.1,171,60.4
1779,2015-01-09T04:13:19Z,Wanniassa,69.5,116,98.7
1780,2017-08-27T04:13:19Z,Charnwood,27.8,133,12.9
1781,2020-12-29T04:13:19Z,Downer,83.7,77,32.0
1782,2016-06-01T04:13:19Z,Barton,27.5,141,44.3
1783,2020-05-30T04:13:19Z,Bruce,46.5,90,88.8
1784,2022-02-13T04:13:19Z,Gordon,28.0,250,87.4
1785,2020-04-19T04:13:19Z,Latham,58.6,10,65.0
1786,2023-10-07T04:13:19Z,Deakin,21.5,152,91.1
1787,2019-05-15T04:13:19Z,Spence,75.6,20,45.1
1788,2016-03-30T04:13:19Z,Stirling,37.8,205,51.0
1789,2014-12-01T04:13:19Z,Gowrie,30.5,192,81.7
1790,2017-09-21T04:13:19Z,Stirling,33.0,145,90.0
1791,2022-12-23T04:13:19Z,Lyons,34.0,296,64.0
1792,2022-09-23T04:13:19Z,Nicholls,52.8,230,43.4
1793,2023-05-21T04:13:19Z,Rivett,81.4,289,51.9
1794,2022-04-08T04:13:19Z,Evatt,90.2,251,3.8
1795,2016-03-20T04:13:19Z,Calwell,54.6,200,13.1
1796,2015-11-26T04:13:19Z,Chifley,90.4,219,91.3
1797,2019-05-25T04:13:19Z,Giralang,90.0,282,75.5
1798,2022-10-18T04:13:19Z,Hawker,23.5,178,59.0
1799,2023-10-31T04:13:19Z,Gungahlin,66.3,17,58.3
1800,2015-05-05T04:13:19Z,Mitchell,74.6,99,49.8
1801,2023-09-20T04:13:19Z,Hughes,82.8,215,47.6
1802,2022-02-12T04:13:19Z,Oxley,27.3,78,59.5
1803,2021-03-14T04:13:19Z,Isabella Plains,21.0,155,48.1
1804,2021-12-24T04:13:19Z,Hawker,85.3,130,12.2
1805,2019-05-03T04:13:19Z,Crace,99.1,214,91.5
1806,2016-10-28T04:13:19Z,Belconnen,35.9,225,37.5
1807,2021-05-01T04:13:19Z,Bonython,25.8,129,30.9
1808,2022-07-08T04:13:19Z,Griffith,86.6,55,34.6
1809,2016-12-27T04:13:19Z,Gordon,19.1,95,5.3
1810,2023-05-30T04:13:19Z,Gowrie,59.9,78,96.0
1811,2023-05-06T04:13:19Z,Garran,83.9,221,40.7
1812,2020-01-08T04:13:19Z,Theodore,52.4,130,42.0
1813,2022-10-01T04:13:19Z,Denman Prospect,85.2,47,47.1
1814,2017-02-11T04:13:19Z,Isaacs,18.5,109,26.1
1815,2020-01-07T04:13:19Z,Holt,87.4,287,60.9
1816,2020-11-12T04:13:19Z,Page,31.0,258,40.0
1817,2023-07-06T04:13:19Z,Bonython,97.2,109,67.6
1818,2022-04-27T04:13:19Z,Kenny,55.6,99,60.4
1819,2014-10-10T04:13:19Z,Fyshwick,26.8,2,10.6
1820,2016-08-16T04:13:19Z,Griffith,92.8,11,0.9
1821,2021-05-20T04:13:19Z,Calwell,72.8,195,86.0
1822,2015-07-30T04:13:19Z,Red Hill,24.1,127,99.7
1823,2017-11-08T04:13:19Z,Giralang,89.0,149,5.2
1824,2023-09-03T04:13:19Z,Flynn,22.7,200,52.4
1825,2016-04-25T04:13:19Z,Acton,50.4,294,65.5
1826,2016-05-12T04:13:19Z,Mitchell,46.8,260,8.0
1827,2024-09-05T04:13:19Z,Pialligo,80.5,230,22.6
1828,2024-07-12T04:13:19Z,Symonston,21.1,278,29.5
1829,2018-11-21T04:13:19Z,Campbell,15.6,179,36.0
1830,2018-06-28T04:13:19Z,Ainslie,80.4,256,51.3
1831,2021-03-03T04:13:19Z,Farrer,76.4,273,28.5
1832,2014-11-16T04:13:19Z,Weston,73.2,266,36.1
1833,2017-12-29T04:13:19Z,Hume,35.0,46,5.9
1834,2021-06-04T04:13:19Z,Harrison,72.7,262,94.3
1835,2015-09-01T04:13:19Z,Ainslie,62.9,136,97.8
1836,2020-09-05T04:13:19Z,Denman Prospect,20.3,46,81.4
1837,2020-11-14T04:13:19Z,Griffith,79.3,146,91.8
1838,2023-11-02T04:13:19Z,Belconnen,30.5,291,53.7
1839,2021-08-11T04:13:19Z,Harrison,89.5,25,77.8
1840,2015-03-23T04:13:19Z,Molonglo,18.3,190,31.5
1841,2017-07-16T04:13:19Z,Curtin,67.6,28,79.3
1842,2015-08-21T04:13:19Z,Phillip,87.5,115,98.3
1843,2015-01-17T04:13:19Z,City,28.9,141,35.5
1844,2017-05-19T04:13:19Z,Spence,72.7,189,44.2
1845,2019-02-26T04:13:19Z,Garran,77.0,175,23.9
1846,2021-05-08T04:13:19Z,Theodore,83.8,42,39.1
1847,2021-10-10T04:13:19Z,Lyons,22.8,69,99.4
1848,2018-03-25T04:13:19Z,Oxley,69.4,83,29.2
1849,2022-09-20T04:13:19Z,Amaroo,81.1,137,99.7
1850,2022-03-07T04:13:19Z,Isaacs,96.9,85,79.0
1851,2023-01-22T04:13:19Z,Greenway,74.7,200,12.9
1852,2022-06-01T04:13:19Z,Spence,59.0,282,40.4
1853,2021-01-18T04:13:19Z,Turner,26.8,130,60.8
1854,2016-04-07T04:13:19Z,Lyneham,96.9,200,41.1
1855,2015-05-08T04:13:19Z,Cook,70.5,74,11.6
1856,2015-12-02T04:13:19Z,Bonython,45.7,159,30.3
1857,2019-03-31T04:13:19Z,Ngunnawal,93.9,227,6.9
1858,2015-12-23T04:13:19Z,Molonglo,63.0,180,65.6
1859,2016-10-06T04:13:19Z,Ainslie,99.5,206,13.2
1860,2024-02-12T04:13:19Z,Campbell,15.7,59,28.0
1861,2024-02-26T04:13:19Z,Ngunnawal,70.5,166,17.7
1862,2023-05-03T04:13:19Z,Giralang,65.9,63,10.0
1863,2024-06-30T04:13:19Z,Lyneham,17.6,5,52.2
1864,2021-01-22T04:13:19Z,Fisher,25.0,258,49.3
1865,2024-06-28T04:13:19Z,Symonston,49.5,29,35.1
1866,2015-01-11T04:13:19Z,McKellar,64.9,101,58.4
1867,2024-06-21T04:13:19Z,Rivett,77.3,180,13.5
1868,2020-07-24T04:13:19Z,Kaleen,40.2,147,66.1
1869,2023-11-29T04:13:19Z,Watson,37.3,132,45.6
1870,2019-07-12T04:13:19Z,Aranda,15.7,238,56.7
1871,2015-01-12T04:13:19Z,Narrabundah,37.5,175,64.0
1872,2021-12-14T04:13:19Z,Isaacs,66.8,88,54.2
1873,2018-11-04T04:13:19Z,Downer,62.9,171,93.8
1874,2019-11-20T04:13:19Z,Ainslie,15.4,234,41.3
1875,2021-09-11T04:13:19Z,Kambah,35.4,204,64.8
1876,2021-10-30T04:13:19Z,Pialligo,31.8,291,21.4
1877,2017-06-23T04:13:19Z,Mitchell,81.2,51,87.4
1878,2019-05-31T04:13:19Z,Taylor,84.5,41,43.0
1879,2019-10-18T04:13:19Z,Griffith,57.0,272,76.4
1880,2023-08-24T04:13:19Z,Kenny,65.1,158,65.3
1881,2024-01-22T04:13:19Z,Watson,33.6,280,75.8
1882,2016-12-06T04:13:19Z,Ainslie,56.1,74,55.2
1883,2019-05-14T04:13:19Z,Kenny,93.2,4,1.5
1884,2024-07-31T04:13:19Z,Uriarra Village,38.5,210,47.6
1885,2016-01-09T04:13:19Z,Hackett,25.0,121,55.5
1886,2017-07-07T04:13:19Z,Chisholm,90.6,287,84.1
1887,2014-10-06T04:13:19Z,Yarralumla,19.0,231,80.0
1888,2022-02-27T04:13:19Z,Gowrie,32.5,37,81.8
1889,2017-10-16T04:13:19Z,Evatt,88.8,97,73.1
1890,2016-11-20T04:13:19Z,Kingston,28.1,67,51.0
1891,2017-11-10T04:13:19Z,Kenny,72.2,295,41.7
1892,2022-07-01T04:13:19Z,Fraser,96.5,115,2.1
1893,2019-05-24T04:13:19Z,Macnamara,50.0,19,76.7
1894,2021-08-14T04:13:19Z,Barton,51.8,283,8.7
1895,2016-02-29T04:13:19Z,Mitchell,78.1,156,78.3
1896,2017-04-04T04:13:19Z,Amaroo,77.5,285,29.5
1897,2022-07-29T04:13:19Z,Deakin,17.7,31,96.5
1898,2019-12-02T04:13:19Z,Phillip,19.0,252,12.9
1899,2023-05-09T04:13:19Z,Hackett,82.2,173,91.8
1900,2020-04-27T04:13:19Z,Bruce,20.3,77,70.9
1901,2024-08-14T04:13:19Z,Theodore,40.4,10,73.2
1902,2018-04-22T04:13:19Z,Conder,23.0,21,51.3
1903,2017-06-19T04:13:19Z,Ngunnawal,24.2,59,86.1
1904,2018-07-02T04:13:19Z,Deakin,46.2,31,42.3
1905,2018-09-06T04:13:19Z,O'Malley,75.7,95,75.3
1906,2019-12-01T04:13:19Z,Flynn,59.7,134,80.8
1907,2021-02-28T04:13:19Z,Kingston,61.5,198,84.5
1908,2019-05-11T04:13:19Z,Symonston,30.0,192,23.8
1909,2015-11-16T04:13:19Z,Symonston,57.4,167,29.0
1910,2018-08-29T04:13:19Z,Giralang,80.5,142,44.4
1911,2020-09-03T04:13:19Z,Scullin,80.6,112,12.8
1912,2022-03-29T04:13:19Z,Gilmore,46.1,172,58.0
1913,2018-12-14T04:13:19Z,Ainslie,51.1,234,89.6
1914,2016-12-28T04:13:19Z,Kambah,75.5,146,71.3
1915,2017-10-14T04:13:19Z,Higgins,34.6,212,17.9
1916,2015-09-05T04:13:19Z,Macnamara,64.0,151,85.1
1917,2016-09-16T04:13:19Z,Jacka,59.0,216,81.6
1918,2023-10-02T04:13:19Z,Charnwood,86.7,231,72.2
1919,2023-03-15T04:13:19Z,Jacka,94.5,128,12.1
1920,2017-01-22T04:13:19Z,Rivett,16.2,118,24.1
1921,2022-11-24T04:13:19Z,Garran,82.9,236,99.4
1922,2017-02-07T04:13:19Z,Fraser,87.4,268,86.8
1923,2022-06-26T04:13:19Z,Chisholm,51.2,77,24.1
1924,2014-10-24T04:13:19Z,Kambah,44.8,258,14.6
1925,2021-03-19T04:13:19Z,Lyneham,40.8,224,0.2
1926,2024-05-15T04:13:19Z,Higgins,67.6,3,44.5
1927,2019-05-06T04:13:19Z,Gowrie,64.7,154,39.2
1928,2021-08-07T04:13:19Z,Curtin,54.8,154,26.4
1929,2019-05-02T04:13:19Z,Bonner,46.6,51,23.9
1930,2019-07-31T04:13:19Z,Charnwood,80.6,96,27.9
1931,2016-08-14T04:13:19Z,Bruce,83.8,28,26.0
1932,2016-07-01T04:13:19Z,Curtin,89.9,232,96.8
1933,2021-09-21T04:13:19Z,Harrison,27.8,57,94.3
1934,2014-11-04T04:13:19Z,Macquarie,93.3,87,79.6
1935,2015-05-17T04:13:19Z,Lawson,84.8,287,68.2
1936,2017-10-04T04:13:19Z,Bruce,26.8,114,1.6
1937,2022-04-20T04:13:19Z,Gowrie,18.0,163,57.6
1938,2022-07-15T04:13:19Z,Curtin,51.3,221,90.7
1939,2020-10-05T04:13:19Z,Curtin,94.7,189,60.0
1940,2019-11-04T04:13:19Z,Barton,79.2,287,94.8
1941,2020-01-14T04:13:19Z,Beard,92.8,158,71.6
1942,2021-06-20T04:13:19Z,Yarralumla,80.0,51,34.6
1943,2016-10-27T04:13:19Z,Hall,26.6,179,83.1
1944,2020-12-05T04:13:19Z,Uriarra Village,54.3,272,70.5
1945,2018-10-21T04:13:19Z,Red Hill,19.8,132,33.5
1946,2024-08-12T04:13:19Z,Isaacs,25.9,0,13.1
1947,2022-09-22T04:13:19Z,Holt,75.0,237,85.3
1948,2021-09-11T04:13:19Z,Macquarie,18.1,45,46.8
1949,2019-12-11T04:13:19Z,Waramanga,26.2,234,3.9
1950,2023-06-03T04:13:19Z,Fraser,21.8,218,64.6
1951,2014-09-26T04:13:19Z,Fyshwick,66.4,264,28.7
1952,2020-02-21T04:13:19Z,Acton,91.0,15,21.6
1953,2017-10-01T04:13:19Z,Gungahlin,98.1,105,64.9
1954,2019-05-07T04:13:19Z,Fisher,66.3,37,65.4
1955,2022-11-22T04:13:19Z,Harrison,33.4,283,39.7
1956,2018-10-06T04:13:19Z,Symonston,96.6,153,4.5
1957,2017-05-20T04:13:19Z,Hall,85.8,163,12.1
1958,2017-05-13T04:13:19Z,Dickson,67.5,242,80.5
1959,2015-01-05T04:13:19Z,Amaroo,28.3,265,75.1
1960,2016-10-29T04:13:19Z,Fyshwick,76.9,271,61.8
1961,2022-09-24T04:13:19Z,Jacka,29.1,99,9.2
1962,2019-11-20T04:13:19Z,Duffy,57.5,55,9.7
1963,2017-09-04T04:13:19Z,Parkes,22.4,106,35.8
1964,2020-04-05T04:13:19Z,Isabella Plains,59.2,87,56.7
1965,2016-02-24T04:13:19Z,Hughes,22.5,259,21.9
1966,2021-11-05T04:13:19Z,Belconnen,91.5,265,52.3
1967,2016-03-05T04:13:19Z,Acton,84.6,138,18.1
1968,2018-03-30T04:13:19Z,Greenway,40.5,170,34.0
1969,2021-06-27T04:13:19Z,Theodore,81.0,232,90.6
1970,2024-09-08T04:13:19Z,Symonston,41.1,232,54.1
1971,2017-12-10T04:13:19Z,McKellar,46.6,62,84.0
1972,2022-06-22T04:13:19Z,Flynn,97.9,251,71.7
1973,2017-05-02T04:13:19Z,Yarralumla,77.2,131,4.0
1974,2021-06-04T04:13:19Z,Bonython,19.3,276,15.7
1975,2016-03-11T04:13:19Z,Rivett,16.1,201,22.5
1976,2015-03-18T04:13:19Z,Pialligo,27.1,58,32.8
1977,2024-02-22T04:13:19Z,Amaroo,47.3,19,37.3
1978,2019-07-29T04:13:19Z,McKellar,44.4,210,92.5
1979,2019-10-11T04:13:19Z,O'Connor,98.2,255,38.5
1980,2022-03-30T04:13:19Z,Hawker,85.9,259,39.1
1981,2022-12-10T04:13:19Z,Theodore,18.4,258,82.6
1982,2020-05-11T04:13:19Z,Garran,88.9,166,25.0
1983,2022-05-16T04:13:19Z,Isaacs,40.3,127,74.8
1984,2016-08-05T04:13:19Z,Isaacs,31.3,105,7.3
1985,2016-11-10T04:13:19Z,Whitlam,22.8,48,7.7
1986,2015-11-12T04:13:19Z,Lyons,39.3,255,19.9
1987,2017-05-29T04:13:19Z,Calwell,76.0,172,67.1
1988,2016-01-14T04:13:19Z,Symonston,96.8,183,6.4
1989,2016-04-21T04:13:19Z,Banks,72.1,105,87.2
1990,2020-12-05T04:13:19Z,Bruce,47.2,63,93.0
1991,2024-02-07T04:13:19Z,Turner,67.1,102,83.4
1992,2020-03-13T04:13:19Z,Lyons,52.1,214,53.6
1993,2019-05-20T04:13:19Z,Denman Prospect,78.6,269,69.6
1994,2018-09-13T04:13:19Z,Duffy,38.8,9,67.0
1995,2017-10-08T04:13:19Z,Page,31.7,285,80.2
1996,2020-09-13T04:13:19Z,Russell,44.8,25,88.4
1997,2023-10-08T04:13:19Z,Macgregor,38.8,194,81.8
1998,2015-06-01T04:13:19Z,Oaks Estate,67.1,36,88.4
1999,2018-01-12T04:13:19Z,Downer,28.5,217,36.2
2000,2020-01-10T04:13:19Z,Kaleen,26.8,271,89.3
2001,2024-09-17T04:13:19Z,Lawson,77.1,144,5.1
2002,2016-05-26T04:13:19Z,Taylor,62.6,94,84.6
2003,2021-03-31T04:13:19Z,Fisher,60.8,118,13.4
2004,2016-12-30T04:13:19Z,Oaks Estate,87.2,67,87.0
2005,2018-11-12T04:13:19Z,Macarthur,68.7,299,24.8
2006,2024-03-16T04:13:19Z,Deakin,25.5,187,74.5
2007,2021-04-08T04:13:19Z,Chisholm,69.0,48,66.3
2008,2024-07-28T04:13:19Z,Charnwood,92.3,75,59.8
2009,2015-11-06T04:13:19Z,Fraser,93.1,43,30.7
2010,2017-02-13T04:13:19Z,Aranda,33.6,100,21.1
2011,2016-07-30T04:13:19Z,McKellar,25.2,107,83.1
2012,2018-03-26T04:13:19Z,Garran,62.3,197,11.6
2013,2015-02-07T04:13:19Z,Weetangera,21.8,155,7.2
2014,2021-08-23T04:13:19Z,Holt,73.4,265,5.4
2015,2017-07-01T04:13:19Z,Macgregor,26.8,55,14.0
2016,2015-10-26T04:13:19Z,Ngunnawal,22.6,136,38.6
2017,2018-09-15T04:13:19Z,Nicholls,80.6,213,40.6
2018,2015-11-04T04:13:19Z,Throsby,19.8,95,14.8
2019,2020-01-01T04:13:19Z,Stirling,92.4,262,70.3
2020,2016-03-15T04:13:19Z,Oaks Estate,82.3,221,92.5
2021,2016-12-07T04:13:19Z,Isaacs,86.2,12,47.6
2022,2021-12-07T04:13:19Z,Macgregor,66.3,103,13.9
2023,2022-06-24T04:13:19Z,Belconnen,92.8,34,72.1
2024,2016-10-31T04:13:19Z,Gungahlin,91.8,38,43.3
2025,2015-11-19T04:13:19Z,Molonglo,99.3,5,23.0
2026,2023-09-27T04:13:19Z,Pialligo,50.4,244,75.3
2027,2020-01-07T04:13:19Z,Monash,20.5,30,28.7
2028,2019-06-30T04:13:19Z,Watson,92.8,222,41.3
2029,2021-10-29T04:13:19Z,Oxley,94.9,242,52.8
2030,2023-03-14T04:13:19Z,Richardson,92.2,226,46.5
2031,2017-12-08T04:13:19Z,Fyshwick,99.9,200,87.4
2032,2022-01-22T04:13:19Z,Phillip,16.7,219,10.5
2033,2019-07-21T04:13:19Z,Pialligo,53.7,101,34.4
2034,2018-05-08T04:13:19Z,Holt,17.2,241,91.7
2035,2017-11-18T04:13:19Z,Theodore,88.2,149,33.6
2036,2016-08-21T04:13:19Z,Evatt,39.7,204,74.0
2037,2018-08-07T04:13:19Z,Evatt,22.4,38,71.3
2038,2017-10-07T04:13:19Z,Calwell,66.9,132,57.3
2039,2018-10-06T04:13:19Z,Hall,89.5,90,92.0
2040,2019-03-12T04:13:19Z,Throsby,19.6,290,98.9
2041,2018-10-23T04:13:19Z,Palmerston,40.8,186,15.5
2042,2023-06-17T04:13:19Z,Braddon,57.1,77,43.1
2043,2018-01-06T04:13:19Z,Yarralumla,75.6,261,41.1
2044,2018-11-06T04:13:19Z,Yarralumla,46.9,104,84.4
2045,2017-02-09T04:13:19Z,Pearce,16.8,240,6.4
2046,2017-10-04T04:13:19Z,Greenway,16.0,183,50.2
2047,2023-09-18T04:13:19Z,Gungahlin,64.1,143,68.7
2048,2015-09-09T04:13:19Z,Curtin,70.3,201,66.5
2049,2021-03-15T04:13:19Z,Jacka,86.5,77,76.9
2050,2020-09-09T04:13:19Z,Florey,56.9,50,67.7
2051,2022-09-16T04:13:19Z,Palmerston,87.3,74,96.9
2052,2022-03-21T04:13:19Z,Conder,80.8,122,79.5
2053,2021-02-07T04:13:19Z,Parkes,57.6,200,84.2
2054,2022-02-03T04:13:19Z,Barton,93.9,141,34.0
2055,2020-05-20T04:13:19Z,Barton,17.7,28,37.8
2056,2019-06-10T04:13:19Z,Coombs,63.8,48,47.7
2057,2019-08-11T04:13:19Z,Stirling,54.0,220,77.0
2058,2019-02-18T04:13:19Z,Macquarie,84.0,32,65.8
2059,2018-10-12T04:13:19Z,Weston,71.2,53,43.8
2060,2017-11-05T04:13:19Z,Curtin,65.3,133,53.3
2061,2019-06-11T04:13:19Z,Parkes,42.5,212,29.3
2062,2020-10-15T04:13:19Z,Mitchell,78.8,51,13.6
2063,2022-05-22T04:13:19Z,Lyons,29.0,162,4.7
2064,2022-09-05T04:13:19Z,Kambah,91.4,199,57.7
2065,2015-11-19T04:13:19Z,Macquarie,41.1,38,38.1
2066,2019-11-26T04:13:19Z,Theodore,52.1,207,21.7
2067,2017-10-08T04:13:19Z,Chisholm,63.4,250,9.4
2068,2017-04-06T04:13:19Z,Griffith,84.7,255,7.6
2069,2017-08-22T04:13:19Z,Belconnen,46.3,293,79.4
2070,2020-03-18T04:13:19Z,Latham,46.3,18,51.7
2071,2022-05-13T04:13:19Z,Phillip,74.6,132,23.3
2072,2022-12-09T04:13:19Z,Giralang,62.5,135,56.5
2073,2020-10-22T04:13:19Z,Hawker,52.0,272,14.6
2074,2019-08-27T04:13:19Z,Watson,29.1,134,20.2
2075,2018-05-11T04:13:19Z,Uriarra Village,58.0,228,83.4
2076,2021-12-03T04:13:19Z,Parkes,38.2,290,45.9
2077,2023-11-13T04:13:19Z,Theodore,45.1,78,5.1
2078,2016-10-15T04:13:19Z,Greenway,41.7,125,5.9
2079,2017-04-22T04:13:19Z,Garran,76.3,219,20.3
2080,2016-04-27T04:13:19Z,Conder,30.9,163,96.7
2081,2022-05-21T04:13:19Z,Acton,42.2,39,75.6
2082,2017-09-17T04:13:19Z,Page,71.9,165,32.4
2083,2016-05-05T04:13:19Z,Reid,78.3,24,71.2
2084,2017-08-08T04:13:19Z,Lyons,24.7,100,20.0
2085,2019-05-09T04:13:19Z,Yarralumla,62.0,112,28.7
2086,2021-12-16T04:13:19Z,Nicholls,75.1,153,74.9
2087,2021-05-22T04:13:19Z,Hume,25.5,174,88.2
2088,2017-05-20T04:13:19Z,Fraser,90.6,242,26.2
2089,2014-12-14T04:13:19Z,Chifley,59.5,53,0.3
2090,2022-09-30T04:13:19Z,Russell,96.8,54,4.6
2091,2019-10-21T04:13:19Z,Taylor,28.4,115,20.0
2092,2018-09-24T04:13:19Z,Ngunnawal,88.5,281,10.5
2093,2023-11-16T04:13:19Z,Forrest,72.7,294,13.1
2094,2016-07-17T04:13:19Z,Conder,83.0,167,4.4
2095,2015-10-29T04:13:19Z,Throsby,54.1,219,38.2
2096,2021-10-16T04:13:19Z,Conder,26.6,94,49.7
2097,2019-03-26T04:13:19Z,Nicholls,96.4,227,26.3
2098,2022-03-25T04:13:19Z,Melba,51.5,20,55.4
2099,2019-08-11T04:13:19Z,Evatt,55.3,217,56.5
2100,2016-09-15T04:13:19Z,Lyneham,56.3,15,14.2
2101,2016-08-25T04:13:19Z,Belconnen,90.6,108,2.4
2102,2022-07-04T04:13:19Z,Chisholm,56.9,25,69.3
2103,2024-08-10T04:13:19Z,Lyneham,18.0,212,27.7
2104,2019-09-27T04:13:19Z,Florey,70.6,240,67.8
2105,2019-01-20T04:13:19Z,Macgregor,56.0,131,78.2
2106,2022-10-25T04:13:19Z,Ainslie,75.9,175,66.1
2107,2024-05-03T04:13:19Z,City,97.5,119,97.9
2108,2024-02-03T04:13:19Z,Isaacs,82.6,152,57.1
2109,2022-10-18T04:13:19Z,Macquarie,82.6,65,8.2
2110,2020-06-26T04:13:19Z,Melba,31.8,297,41.9
2111,2022-04-10T04:13:19Z,Duffy,47.3,268,48.9
2112,2015-04-12T04:13:19Z,Crace,95.6,203,95.8
2113,2024-01-22T04:13:19Z,Coombs,96.1,170,33.4
2114,2022-08-16T04:13:19Z,Ngunnawal,37.4,278,97.2
2115,2021-01-30T04:13:19Z,Kambah,96.9,50,61.9
2116,2020-03-04T04:13:19Z,Oaks Estate,34.9,256,70.7
2117,2017-09-24T04:13:19Z,Spence,56.2,281,56.7
2118,2024-07-24T04:13:19Z,Greenway,29.7,228,42.7
2119,2023-02-07T04:13:19Z,Russell,19.3,262,54.9
2120,2018-12-22T04:13:19Z,Farrer,73.3,206,21.4
2121,2022-12-11T04:13:19Z,Oxley,28.7,242,84.4
2122,2021-10-14T04:13:19Z,McKellar,30.3,262,36.2
2123,2019-11-05T04:13:19Z,Kambah,58.0,41,1.9
2124,2021-11-10T04:13:19Z,Throsby,24.8,78,31.3
2125,2017-12-11T04:13:19Z,Florey,32.7,233,74.6
2126,2016-10-24T04:13:19Z,Bonython,93.7,178,79.3
2127,2017-01-03T04:13:19Z,Barton,66.5,86,100.0
2128,2024-02-02T04:13:19Z,Chapman,15.3,70,70.1
